Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Spending,Has_child,Living_With,Children
Graduate,Single,72258.0,Without_Kid,With_Teen,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,54,1525,1,Single,1
Postgraduate,Single,71466.0,Without_Kid,Without_Teen,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,51,1230,0,Single,0
Graduate,Together,36283.0,With_Kid,With_Teen,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,49,29,1,Partner,2
Graduate,Single,20587.0,With_Kid,Without_Teen,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,55,25,1,Single,1
Graduate,Married,30467.0,With_Kid,Without_Teen,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,53,24,1,Partner,1
Graduate,Together,31590.0,With_Kid,Without_Teen,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,53,38,1,Partner,1
Undergraduate,Married,20425.0,With_Kid,Without_Teen,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,57,1,Partner,1
Postgraduate,Together,17144.0,With_Kid,With_Teen,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,65,47,1,Partner,2
Postgraduate,Divorced,42564.0,Without_Kid,With_Teen,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,57,813,1,Single,1
Postgraduate,Married,43783.0,With_Kid,Without_Teen,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,47,629,1,Partner,1
Graduate,Divorced,40780.0,Without_Kid,With_Teen,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,49,377,1,Single,1
Postgraduate,Together,62847.0,Without_Kid,Without_Teen,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,80,1612,0,Partner,0
Postgraduate,Married,82017.0,Without_Kid,Without_Teen,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,68,729,0,Partner,0
Graduate,Single,16813.0,Without_Kid,Without_Teen,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,75,50,0,Single,0
Graduate,Married,51267.0,With_Kid,With_Teen,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,47,270,1,Partner,2
Graduate,Single,46524.0,Without_Kid,With_Teen,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,64,177,1,Single,1
Postgraduate,Single,45183.0,Without_Kid,Without_Teen,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,63,315,0,Single,0
Postgraduate,Married,70421.0,Without_Kid,With_Teen,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,71,767,1,Partner,1
Undergraduate,Divorced,60161.0,Without_Kid,With_Teen,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,60,1071,1,Single,1
Graduate,Together,73926.0,Without_Kid,Without_Teen,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,52,1580,0,Partner,0
Graduate,Married,19329.0,With_Kid,Without_Teen,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,57,60,1,Partner,1
Postgraduate,Married,61872.0,Without_Kid,With_Teen,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,55,573,1,Partner,1
Graduate,Widow,46984.0,With_Kid,With_Teen,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,69,41,1,Single,2
Graduate,Married,34838.0,With_Kid,With_Teen,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,74,170,1,Partner,2
Postgraduate,Single,82716.0,Without_Kid,Without_Teen,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,81,1167,0,Single,0
Graduate,Married,48192.0,Without_Kid,Without_Teen,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,67,1526,0,Partner,0
Postgraduate,Married,49681.0,Without_Kid,With_Teen,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,49,458,1,Partner,2
Postgraduate,Married,56850.0,Without_Kid,With_Teen,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,54,63,1,Partner,1
Graduate,Married,55267.0,Without_Kid,With_Teen,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,68,405,1,Partner,1
Graduate,Married,59666.0,With_Kid,With_Teen,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,53,1027,1,Partner,2
Graduate,Single,72504.0,Without_Kid,With_Teen,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,53,1478,1,Single,1
Graduate,Married,26872.0,Without_Kid,Without_Teen,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,44,72,0,Partner,0
Graduate,Single,21359.0,With_Kid,Without_Teen,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,53,48,1,Single,1
Graduate,Single,73170.0,Without_Kid,Without_Teen,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,50,726,0,Single,0
Postgraduate,Married,52750.0,Without_Kid,With_Teen,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,70,860,1,Partner,1
Postgraduate,Together,91820.0,Without_Kid,Without_Teen,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,39,1497,0,Partner,0
Postgraduate,Together,65968.0,Without_Kid,With_Teen,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,55,495,1,Partner,1
Graduate,Married,30772.0,With_Kid,With_Teen,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,49,20,1,Partner,2
Graduate,Single,22507.0,Without_Kid,Without_Teen,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,71,570,0,Single,0
Graduate,Married,65685.0,Without_Kid,With_Teen,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,769,1,Partner,1
Undergraduate,Married,25804.0,With_Kid,Without_Teen,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,47,55,1,Partner,1
Postgraduate,Single,76412.0,Without_Kid,Without_Teen,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,45,1808,0,Single,0
Graduate,Married,22063.0,With_Kid,Without_Teen,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,53,55,1,Partner,1
Graduate,Single,57091.0,Without_Kid,Without_Teen,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,64,577,0,Single,0
Graduate,Married,22419.0,Without_Kid,Without_Teen,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,62,162,0,Partner,0
Graduate,Together,87771.0,Without_Kid,With_Teen,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,66,1957,1,Partner,1
Undergraduate,Divorced,78353.0,Without_Kid,With_Teen,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,66,1576,1,Single,1
Graduate,Married,93404.0,With_Kid,With_Teen,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,71,1616,1,Partner,3
Graduate,Divorced,37859.0,With_Kid,With_Teen,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,63,36,1,Single,3
Postgraduate,Widow,80995.0,Without_Kid,With_Teen,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,67,1482,1,Single,1
Graduate,Together,16529.0,With_Kid,Without_Teen,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,41,22,1,Partner,1
Postgraduate,Divorced,55412.0,With_Kid,With_Teen,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,49,63,1,Single,2
Graduate,Single,48789.0,Without_Kid,Without_Teen,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,33,680,0,Single,0
Postgraduate,Together,56575.0,Without_Kid,With_Teen,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,58,542,1,Partner,2
Undergraduate,Together,25130.0,With_Kid,Without_Teen,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,45,50,1,Partner,1
Graduate,Married,35441.0,With_Kid,With_Teen,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,58,39,1,Partner,2
Graduate,Married,71391.0,Without_Kid,With_Teen,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,69,1043,1,Partner,1
Postgraduate,Single,49494.0,With_Kid,Without_Teen,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,53,385,1,Single,1
Graduate,Divorced,81702.0,Without_Kid,Without_Teen,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,45,1633,0,Single,0
Undergraduate,Single,45889.0,Without_Kid,With_Teen,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,45,46,1,Single,1
Graduate,Single,56628.0,Without_Kid,With_Teen,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,48,761,1,Single,1
Graduate,Together,34026.0,With_Kid,With_Teen,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,75,76,1,Partner,2
Graduate,Married,40049.0,Without_Kid,With_Teen,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,51,290,1,Partner,1
Graduate,Single,34176.0,With_Kid,Without_Teen,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,37,89,1,Single,1
Graduate,Married,19419.0,With_Kid,Without_Teen,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,44,70,1,Partner,1
Undergraduate,Married,82504.0,Without_Kid,Without_Teen,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,65,1066,0,Partner,0
Graduate,Together,81205.0,Without_Kid,Without_Teen,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,55,2009,0,Partner,0
Undergraduate,Single,61618.0,Without_Kid,Without_Teen,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,34,1345,0,Single,0
Postgraduate,Single,55284.0,Without_Kid,With_Teen,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,69,764,1,Single,1
Graduate,Single,49980.0,Without_Kid,With_Teen,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,62,195,1,Single,1
Graduate,Married,15072.0,With_Kid,Without_Teen,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,45,53,1,Partner,2
Graduate,Single,49166.0,Without_Kid,With_Teen,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,51,368,1,Single,1
Postgraduate,Married,65324.0,Without_Kid,With_Teen,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,71,544,1,Partner,1
Undergraduate,Married,82347.0,Without_Kid,Without_Teen,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,68,1853,0,Partner,0
Postgraduate,Together,30843.0,With_Kid,With_Teen,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,59,35,1,Partner,2
Postgraduate,Married,46374.0,Without_Kid,With_Teen,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,51,446,1,Partner,1
Graduate,Single,60474.0,Without_Kid,With_Teen,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,46,1180,1,Single,1
Postgraduate,Married,38576.0,Without_Kid,With_Teen,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,52,41,1,Partner,1
Graduate,Married,55357.0,With_Kid,Without_Teen,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,40,727,1,Partner,2
Graduate,Together,37758.0,With_Kid,With_Teen,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,59,40,1,Partner,2
Undergraduate,Married,85710.0,Without_Kid,Without_Teen,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,36,1062,0,Partner,0
Graduate,Together,23228.0,With_Kid,Without_Teen,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,56,40,1,Partner,1
Postgraduate,Together,44602.0,With_Kid,With_Teen,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,56,292,1,Partner,2
Graduate,Married,7500.0,Without_Kid,Without_Teen,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,38,15,0,Partner,0
Undergraduate,Together,38683.0,With_Kid,Without_Teen,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,36,341,1,Partner,1
Undergraduate,Single,49514.0,With_Kid,Without_Teen,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,50,369,1,Single,1
Postgraduate,Together,57906.0,Without_Kid,With_Teen,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,52,401,1,Partner,1
Postgraduate,Single,43456.0,Without_Kid,With_Teen,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,59,393,1,Single,1
Postgraduate,Single,19485.0,With_Kid,Without_Teen,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,39,10,1,Single,2
Graduate,Together,53172.0,Without_Kid,With_Teen,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,47,486,1,Partner,1
Graduate,Together,30545.0,With_Kid,Without_Teen,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,46,69,1,Partner,1
Postgraduate,Together,70123.0,Without_Kid,Without_Teen,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,42,1727,0,Partner,0
Graduate,Single,62450.0,Without_Kid,With_Teen,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,66,995,1,Single,1
Graduate,Together,21675.0,With_Kid,Without_Teen,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,49,45,1,Partner,1
Undergraduate,Single,42395.0,With_Kid,With_Teen,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,44,182,1,Single,2
Postgraduate,Together,61346.0,With_Kid,Without_Teen,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,47,989,1,Partner,1
Graduate,Together,80812.0,Without_Kid,Without_Teen,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,72,1677,0,Partner,0
Postgraduate,Divorced,42835.0,With_Kid,With_Teen,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,54,595,1,Single,2
Graduate,Married,39922.0,With_Kid,Without_Teen,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,42,156,1,Partner,1
Postgraduate,Single,86424.0,Without_Kid,Without_Teen,2014-04-05,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,69,1226,0,Single,0
Undergraduate,Together,17117.0,With_Kid,Without_Teen,2013-01-17,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,47,128,1,Partner,1
Graduate,Single,24762.0,With_Kid,Without_Teen,2014-02-10,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,53,86,1,Single,1
Graduate,Married,35797.0,Without_Kid,With_Teen,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,50,68,1,Partner,1
Graduate,Divorced,36627.0,With_Kid,Without_Teen,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,50,16,1,Single,2
Undergraduate,Married,51111.0,With_Kid,With_Teen,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,44,55,1,Partner,2
Postgraduate,Single,86857.0,Without_Kid,Without_Teen,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,53,2114,0,Single,0
Postgraduate,Together,82072.0,Without_Kid,Without_Teen,2013-07-02,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,55,2018,0,Partner,0
Postgraduate,Single,46231.0,With_Kid,With_Teen,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,72,263,1,Single,3
Graduate,Married,42243.0,With_Kid,With_Teen,2013-12-11,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,66,55,1,Partner,2
Graduate,Together,51195.0,With_Kid,With_Teen,2013-04-01,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,63,564,1,Partner,2
Postgraduate,Single,68092.0,Without_Kid,Without_Teen,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,47,1281,0,Single,0
Graduate,Married,31814.0,With_Kid,Without_Teen,2013-02-09,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,52,83,1,Partner,1
Postgraduate,Widow,51390.0,With_Kid,With_Teen,2012-09-08,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,60,353,1,Single,2
Graduate,Married,76630.0,Without_Kid,Without_Teen,2014-01-14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,42,1003,0,Partner,0
Undergraduate,Single,26868.0,With_Kid,Without_Teen,2014-04-30,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,34,14,1,Single,1
Postgraduate,Divorced,48948.0,Without_Kid,Without_Teen,2013-02-01,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,82,902,0,Single,0
Postgraduate,Single,55260.0,Without_Kid,With_Teen,2012-12-12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,53,1139,1,Single,1
Graduate,Together,64090.0,Without_Kid,With_Teen,2013-08-07,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,69,797,1,Partner,1
Graduate,Divorced,78331.0,Without_Kid,With_Teen,2014-01-23,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,67,1638,1,Single,1
Postgraduate,Married,37087.0,With_Kid,Without_Teen,2013-08-11,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,51,401,1,Partner,1
Graduate,Divorced,21846.0,With_Kid,Without_Teen,2013-10-22,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,39,84,1,Single,1
Graduate,Married,81320.0,Without_Kid,Without_Teen,2013-02-06,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,67,928,0,Partner,0
Graduate,Divorced,54137.0,Without_Kid,With_Teen,2013-08-16,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,55,203,1,Single,1
Graduate,Together,66825.0,Without_Kid,Without_Teen,2013-07-14,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,58,858,0,Partner,0
Graduate,Together,57100.0,Without_Kid,Without_Teen,2013-12-04,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,52,409,0,Partner,0
Graduate,Together,58917.0,With_Kid,With_Teen,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,56,282,1,Partner,3
Graduate,Single,85072.0,Without_Kid,Without_Teen,2014-04-09,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,48,1423,0,Single,0
Graduate,Single,86429.0,Without_Kid,Without_Teen,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,64,1449,0,Single,0
Graduate,Widow,45684.0,With_Kid,Without_Teen,2013-12-02,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,54,28,1,Single,1
Graduate,Together,47889.0,With_Kid,Without_Teen,2014-01-04,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,51,67,1,Partner,1
Postgraduate,Married,45921.0,Without_Kid,Without_Teen,2014-03-10,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,39,199,0,Partner,0
Postgraduate,Single,78420.0,Without_Kid,Without_Teen,2013-06-29,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,59,1453,0,Single,0
Graduate,Together,75114.0,Without_Kid,Without_Teen,2013-11-07,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,33,1253,0,Partner,0
Postgraduate,Widow,52278.0,Without_Kid,With_Teen,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,62,1198,1,Single,1
Postgraduate,Married,35641.0,With_Kid,Without_Teen,2013-07-14,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,53,178,1,Partner,1
Graduate,Single,95529.0,Without_Kid,Without_Teen,2012-12-03,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,31,1990,0,Single,0
Graduate,Married,62820.0,Without_Kid,Without_Teen,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,71,976,0,Partner,0
Postgraduate,Together,73113.0,Without_Kid,Without_Teen,2013-12-26,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,65,1001,0,Partner,0
Postgraduate,Married,84169.0,Without_Kid,Without_Teen,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,43,1919,0,Partner,0
Undergraduate,Single,42607.0,Without_Kid,With_Teen,2013-11-17,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,71,350,1,Single,1
Postgraduate,Single,74637.0,Without_Kid,Without_Teen,2013-05-18,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,71,1650,0,Single,0
Postgraduate,Together,46015.0,With_Kid,With_Teen,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,70,46,1,Partner,2
Graduate,Single,72354.0,Without_Kid,Without_Teen,2013-04-17,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,32,1228,0,Single,0
Postgraduate,Single,39858.0,With_Kid,Without_Teen,2013-01-24,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,56,95,1,Single,1
Postgraduate,Married,34469.0,With_Kid,With_Teen,2014-05-04,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,77,62,1,Partner,2
Graduate,Together,83033.0,With_Kid,Without_Teen,2014-05-18,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,39,1761,1,Partner,1
Postgraduate,Together,24401.0,Without_Kid,Without_Teen,2012-08-31,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,46,467,0,Partner,0
Graduate,Married,77583.0,Without_Kid,Without_Teen,2014-02-10,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,47,1149,0,Partner,0
Undergraduate,Single,74116.0,Without_Kid,Without_Teen,2013-12-30,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,43,2052,0,Single,0
Graduate,Single,74293.0,Without_Kid,Without_Teen,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,32,1127,0,Single,0
Postgraduate,Married,68397.0,Without_Kid,With_Teen,2013-11-17,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,49,1416,1,Partner,1
Postgraduate,Together,79632.0,Without_Kid,Without_Teen,2014-04-08,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,51,1113,0,Partner,0
Graduate,Single,46107.0,With_Kid,Without_Teen,2014-02-10,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,36,125,1,Single,1
Postgraduate,Single,64950.0,Without_Kid,With_Teen,2012-08-12,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,74,966,1,Single,1
Undergraduate,Married,25443.0,With_Kid,Without_Teen,2012-12-22,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,36,32,1,Partner,1
Graduate,Single,75127.0,Without_Kid,Without_Teen,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,73,833,0,Single,0
Postgraduate,Together,32892.0,With_Kid,Without_Teen,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,54,46,1,Partner,1
Graduate,Together,71796.0,Without_Kid,Without_Teen,2013-10-24,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,54,960,0,Partner,0
Postgraduate,Married,67536.0,Without_Kid,With_Teen,2013-05-22,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,55,1829,1,Partner,1
Graduate,Single,55239.0,Without_Kid,With_Teen,2013-07-14,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,54,779,1,Single,1
Postgraduate,Divorced,60554.0,With_Kid,Without_Teen,2013-08-09,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,50,811,1,Single,1
Undergraduate,Single,64831.0,With_Kid,With_Teen,2013-06-10,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,73,1120,1,Single,2
Postgraduate,Together,56067.0,Without_Kid,With_Teen,2013-07-20,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,63,725,1,Partner,1
